loanamount,totaldue,termdays,referred,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,employment_status_clients,age_group,payment_status,avg_credit_score,loan_approval_time_min,loan_counts,max_loan_amount,avg_loan_amount,repayment_ratio,loan_default_risk
10000.0,11500.0,15,True,Savings,5.2137299,7.2568122,Wema Bank,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3572026,6.5942594,GT Bank,Retired,51-65,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Other,3.9736535,7.3680332,First Bank,Student,26-35,on_time,407.0,60.0,12,20000.0,12727.0,1.145,1
10000.0,11500.0,15,False,Savings,4.546487,8.4526362,GT Bank,Permanent,36-50,on_time,418.0,60.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,7.438285,10.5440267,Fidelity Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Other,-76.5800679,39.5182268,Stanbic IBTC,Permanent,26-35,on_time,418.0,60.0,5,30000.0,16500.0,1.15,1
10000.0,13000.0,30,False,Savings,7.2347277,4.8501191,Access Bank,unknown,36-50,on_time,430.0,61.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,7.4050689,9.0773741,Zenith Bank,Permanent,36-50,on_time,414.0,60.0,8,30000.0,15714.0,1.15,1
10000.0,13000.0,30,False,Savings,3.2132354,6.8200356,FCMB,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.2568966,6.6648923,Zenith Bank,Permanent,36-50,on_time,419.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.3474127,6.5075913,Sterling Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,33999.9,30,False,Savings,6.3294199,4.9375915,Zenith Bank,Permanent,36-50,on_time,409.0,60.0,10,30000.0,15556.0,1.15,1
10000.0,11500.0,15,False,Savings,5.5878218,6.2939622,GT Bank,Permanent,26-35,late,404.0,60.0,7,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,3.5228562,6.6692642,Access Bank,Permanent,51-65,late,425.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3057267,6.5250949,Stanbic IBTC,Permanent,36-50,late,417.0,60.0,5,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,4.5736566,8.4801604,FCMB,Permanent,26-35,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,12250.0,30,False,Savings,3.3487798,6.6023192,GT Bank,Permanent,36-50,late,413.0,60.0,8,15000.0,10714.0,1.3,1
30000.0,34500.0,30,False,Other,8.3993667,8.9076183,UBA,Permanent,26-35,late,416.0,60.0,9,20000.0,13750.0,1.3,1
30000.0,34500.0,30,False,Other,4.7369693,7.6125835,GT Bank,Self-Employed,36-50,late,408.0,60.0,6,30000.0,16000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.3598024,6.4889942,GT Bank,Permanent,36-50,late,424.0,60.0,5,20000.0,12500.0,1.3,1
20000.0,22250.0,15,False,Current,3.4058373,8.6451658,First Bank,Permanent,36-50,on_time,414.0,60.0,6,20000.0,14000.0,1.1125,1
10000.0,13000.0,30,True,Savings,3.3925985,6.5234577,Access Bank,Permanent,51-65,late,402.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.5764739,6.4725495,Fidelity Bank,unknown,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.4378064,6.4304824,GT Bank,Permanent,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
20000.0,22250.0,15,False,Other,7.1297123,8.9599323,UBA,Self-Employed,36-50,on_time,406.0,550.0,11,30000.0,24000.0,1.225,1
10000.0,13000.0,30,False,Other,7.4316336,9.0228845,First Bank,Self-Employed,36-50,late,414.0,60.0,7,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Savings,11.1007046,10.2921723,GT Bank,Permanent,26-35,late,414.0,60.0,8,20000.0,12857.0,1.225,1
20000.0,24500.0,30,False,Savings,7.3825529,9.2832733,GT Bank,Permanent,36-50,on_time,417.0,60.0,4,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,3.3591922,6.5448938,Fidelity Bank,Permanent,36-50,late,418.0,60.0,5,20000.0,12500.0,1.225,1
10000.0,13000.0,30,False,Savings,3.4828186,6.4330459,Zenith Bank,Permanent,36-50,late,404.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,True,Savings,4.5896906,7.5007011,GT Bank,unknown,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Other,3.5150822,6.4287014,First Bank,Self-Employed,36-50,on_time,411.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.9981355,7.4395286,Stanbic IBTC,Permanent,26-35,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,4.9032317,8.204115,First Bank,Permanent,51-65,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,5.7433312,5.5674488,Zenith Bank,Permanent,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,12250.0,30,False,Savings,6.0221014,5.5046328,EcoBank,Permanent,36-50,on_time,421.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,12250.0,30,False,Savings,3.5174932,6.6696632,Zenith Bank,Permanent,36-50,on_time,421.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Current,3.3849891,6.45461,Zenith Bank,Permanent,36-50,late,407.0,61.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3752683,6.5484583,GT Bank,Permanent,36-50,on_time,424.0,173.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.5470178,6.4639223,First Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
40000.0,44000.0,30,False,Current,7.4957867,8.9737833,Fidelity Bank,Permanent,36-50,on_time,413.0,60.0,13,40000.0,25000.0,1.15,1
10000.0,13000.0,30,False,Savings,7.7842001,4.9763485,UBA,Permanent,36-50,on_time,419.0,60.0,4,10000.0,10000.0,1.3,0
20000.0,22250.0,15,False,Savings,3.8351565,7.4333021,GT Bank,unknown,36-50,late,414.0,60.0,5,15000.0,11250.0,1.15,1
20000.0,24500.0,30,False,Savings,3.382199,6.6297993,UBA,unknown,36-50,on_time,421.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3669267,6.5107433,UBA,Permanent,36-50,on_time,418.0,60.0,5,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,5.4536545,6.0008584,EcoBank,Permanent,36-50,late,402.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.3194968,6.6334054,GT Bank,Student,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.395742,6.5729248,FCMB,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,7.1253131,4.9009045,Zenith Bank,Permanent,36-50,late,430.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,7.4888751,8.9649349,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,True,Savings,7.2142242,9.1103087,EcoBank,Permanent,51-65,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.8806443,7.3910921,EcoBank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,True,Savings,3.6237423,6.8510027,First Bank,Permanent,51-65,on_time,418.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,3.2682643,6.5489138,Access Bank,Permanent,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3782405,6.555502,GT Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3536098,6.595453,GT Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3855154,6.6686835,GT Bank,unknown,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,30,False,Savings,6.292947,4.8907619,GT Bank,Student,26-35,on_time,414.0,60.0,6,20000.0,12000.0,1.145,1
40000.0,48000.0,60,False,Other,7.4219609,9.1057154,GT Bank,Self-Employed,36-50,on_time,412.0,60.0,15,40000.0,20714.0,1.095,1
20000.0,24500.0,30,False,Savings,3.3220514,6.6072002,UBA,Permanent,36-50,late,420.0,60.0,5,20000.0,12500.0,1.15,1
10000.0,11500.0,15,False,Savings,3.4633795,6.4471178,GT Bank,unknown,36-50,late,400.0,60.0,5,10000.0,10000.0,1.15,0
10000.0,11500.0,15,False,Savings,6.6295755,7.5585921,First Bank,Permanent,36-50,late,409.0,60.0,8,20000.0,11429.0,1.095,1
10000.0,11500.0,15,False,Savings,3.3387383,6.5108886,Access Bank,Permanent,36-50,on_time,409.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3634778,6.6088724,UBA,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.4894833,6.5882017,Access Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
40000.0,48000.0,60,False,Other,3.210158,6.6552389,GT Bank,Permanent,36-50,on_time,411.0,60.0,20,40000.0,28421.0,1.15,1
30000.0,34500.0,30,False,Savings,3.9468802,7.390514,Skye Bank,Self-Employed,36-50,on_time,408.0,60.0,9,30000.0,15625.0,1.1466666666666667,0
10000.0,13000.0,30,True,Savings,3.3264478,6.4423614,GT Bank,Permanent,36-50,late,430.0,61.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Savings,3.850975,7.444346666666666,GT Bank,Permanent,36-50,on_time,408.0,61.0,8,30000.0,17143.0,1.15,0
10000.0,13000.0,30,True,Savings,3.3624393,7.144828,GT Bank,unknown,26-35,late,396.0,61.0,2,10000.0,10000.0,1.15,0
40000.0,48000.0,60,False,Other,3.5656116,6.4667173,GT Bank,Permanent,26-35,on_time,416.0,60.0,9,30000.0,18750.0,1.3,0
10000.0,11500.0,15,True,Savings,3.3034868,6.5748708,Access Bank,Permanent,51-65,late,418.0,61.0,2,10000.0,10000.0,1.15,0
30000.0,39000.0,60,False,Savings,7.5163954,6.4579188,Access Bank,Permanent,36-50,late,414.0,60.0,6,20000.0,14000.0,1.3,0
40000.0,44000.0,30,False,Other,6.7390327,7.8047891,GT Bank,Permanent,36-50,late,405.0,60.0,8,30000.0,20000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3370609,6.7045885,First Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
20000.0,22000.0,30,False,Savings,3.9835377,7.41379,First Bank,Permanent,36-50,on_time,418.0,61.0,8,30000.0,19286.0,1.15,1
10000.0,13000.0,30,False,Other,3.5231228,6.4247372,GT Bank,Permanent,36-50,late,408.0,60.0,4,10000.0,10000.0,1.3,0
20000.0,24500.0,30,True,Savings,3.2455415,6.6065945,GT Bank,unknown,51-65,on_time,416.0,60.0,6,20000.0,14000.0,1.15,0
50000.0,55000.0,60,False,Other,3.5020825,6.6386411,GT Bank,Student,26-35,late,419.0,60.0,12,40000.0,25455.0,1.19,0
10000.0,13000.0,30,False,Savings,3.4159954,6.4426667,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.373377,6.5881948,GT Bank,unknown,26-35,late,414.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,11500.0,15,False,Savings,3.0823159,6.5099619,GT Bank,Permanent,26-35,late,396.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,True,Savings,3.5159825,6.4394674,GT Bank,unknown,26-35,late,412.0,60.0,3,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.928282,7.3993196,EcoBank,Permanent,36-50,late,389.0,667.0,3,10000.0,10000.0,1.3,0
40000.0,44000.0,30,False,Other,2.5535917,6.3728667,First Bank,Permanent,36-50,late,417.0,60.0,11,40000.0,25000.0,1.225,0
20000.0,24500.0,30,True,Savings,7.4711325,9.0836928,FCMB,Permanent,36-50,late,418.0,60.0,4,10000.0,10000.0,1.15,0
10000.0,11500.0,15,True,Savings,3.5030301,6.6003017,Access Bank,Permanent,36-50,late,404.0,61.0,2,10000.0,10000.0,1.15,0
30000.0,34500.0,30,False,Current,3.2808764,6.4497993,UBA,Permanent,36-50,late,408.0,60.0,11,30000.0,18500.0,1.15,1
10000.0,13000.0,30,False,Savings,7.7293333,11.08574,Zenith Bank,unknown,26-35,late,418.0,60.0,2,10000.0,10000.0,1.15,0
40000.0,48000.0,60,False,Other,3.3736899,6.4450746,Fidelity Bank,Permanent,36-50,late,412.0,60.0,14,40000.0,18462.0,1.3,0
50000.0,52500.0,30,False,Other,3.3708733,6.5747283,Stanbic IBTC,Permanent,36-50,on_time,414.0,60.0,15,40000.0,26786.0,1.1125,1
10000.0,11500.0,15,False,Savings,5.3967037,13.9882975,EcoBank,Permanent,26-35,late,396.0,60.0,5,10000.0,9500.0,1.15,0
10000.0,11500.0,15,False,Savings,3.3097222,6.6614363,GT Bank,Permanent,36-50,on_time,419.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,5.8074201,5.5703712,Stanbic IBTC,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.3182795,6.6862199,Diamond Bank,Permanent,36-50,late,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,3.3925985,6.5747388,First Bank,Permanent,36-50,on_time,425.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Savings,3.8237879,7.3820442,Wema Bank,Permanent,36-50,late,404.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,4.6120462,8.475389,GT Bank,unknown,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,3.3767218,7.1726462,GT Bank,unknown,36-50,on_time,413.0,61.0,10,30000.0,20000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.3525884,6.5010925,UBA,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3579782,6.5935558,UBA,Permanent,26-35,late,419.0,60.0,4,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.3286754,6.6658632,Zenith Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,True,Savings,7.0721976,8.9493765,UBA,unknown,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
15000.0,17250.0,30,False,Other,3.3043032,6.5467887,GT Bank,Permanent,26-35,late,415.0,60.0,8,20000.0,12857.0,1.3,1
10000.0,11500.0,15,False,Other,3.3092007,6.5321736,GT Bank,Self-Employed,36-50,on_time,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.3998479,6.5933476,GT Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.2663781,6.5212905,Sterling Bank,unknown,51-65,on_time,415.0,60.0,4,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.5652896,6.6121588,Keystone Bank,unknown,36-50,on_time,416.0,60.0,4,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Other,3.4201422,6.6104318,UBA,Self-Employed,36-50,late,409.0,60.0,7,20000.0,15000.0,1.19,1
30000.0,34500.0,30,False,Savings,12.4737079,9.1820309,EcoBank,Permanent,36-50,late,420.0,60.0,5,20000.0,15000.0,1.2,1
10000.0,11500.0,15,False,Savings,3.3076912,6.5114876,EcoBank,unknown,26-35,on_time,430.0,61.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,True,Savings,3.093473,6.5027341,Diamond Bank,unknown,36-50,late,423.0,60.0,4,10000.0,10000.0,1.15,1
10000.0,11125.0,15,True,Savings,3.6336217,6.8334761,UBA,Permanent,36-50,late,417.0,60.0,3,10000.0,10000.0,1.15,1
30000.0,33999.9,30,False,Savings,7.4637835,9.0695466,First Bank,unknown,36-50,on_time,418.0,60.0,6,20000.0,14000.0,1.3,1
40000.0,48000.0,60,False,Savings,6.6830663,6.207128,Skye Bank,Permanent,26-35,on_time,419.0,60.0,10,40000.0,17000.0,1.2,1
30000.0,39000.0,60,False,Savings,3.2890172,6.6127517,GT Bank,unknown,36-50,on_time,419.0,60.0,7,20000.0,15000.0,1.19,1
25000.0,27500.0,30,False,Savings,-118.2470093,34.0644188,First Bank,Student,26-35,on_time,413.0,60.0,16,35000.0,17000.0,1.1066666666666667,1
10000.0,11500.0,15,False,Savings,3.3875561,6.5121751,First Bank,Self-Employed,26-35,on_time,409.0,60.0,13,20000.0,12500.0,1.3,1
20000.0,24500.0,30,True,Savings,3.3916173,6.4672662,GT Bank,Permanent,36-50,on_time,415.0,60.0,6,15000.0,11000.0,1.15,1
10000.0,13000.0,30,False,Other,7.4896613,9.0390881,GT Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,7.9326872,5.0349671,Access Bank,Permanent,36-50,on_time,418.0,61.0,6,20000.0,14000.0,1.225,0
10000.0,13000.0,30,True,Savings,3.3551312,6.6865714,GT Bank,Permanent,26-35,late,396.0,60.0,2,10000.0,10000.0,1.15,0
10000.0,11500.0,15,False,Savings,3.9561218,7.3951521,GT Bank,Permanent,51-65,late,404.0,60.0,3,10000.0,10000.0,1.15,0
30000.0,34500.0,30,False,Savings,7.1691799,4.4381333,GT Bank,Self-Employed,36-50,on_time,413.0,60.0,12,30000.0,18636.0,1.225,0
20000.0,24500.0,30,False,Savings,3.3170162,6.621568,Access Bank,Permanent,51-65,late,414.0,60.0,4,15000.0,11667.0,1.3,0
30000.0,34500.0,30,False,Other,4.5816276,8.4898481,Diamond Bank,Permanent,36-50,on_time,406.0,60.0,12,40000.0,24545.0,1.1466666666666667,1
10000.0,11500.0,15,False,Other,3.6340013,6.7876332,GT Bank,Permanent,36-50,late,404.0,61.0,2,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Savings,-0.0930805,5.6375015,GT Bank,Self-Employed,36-50,late,412.0,61.0,7,10000.0,10000.0,1.3,1
40000.0,48000.0,60,False,Other,3.8222449,7.3616032,GT Bank,Permanent,36-50,on_time,420.0,60.0,6,30000.0,20000.0,1.19,1
40000.0,48000.0,60,False,Other,3.6168728,6.5039397,Diamond Bank,Permanent,36-50,on_time,406.0,60.0,19,40000.0,22222.0,1.15,1
20000.0,23000.0,30,False,Savings,4.8373414,7.0830531,First Bank,Self-Employed,36-50,on_time,413.0,60.0,15,30000.0,17000.0,1.15,1
30000.0,34500.0,30,False,Savings,3.2623567,6.43968,Skye Bank,unknown,36-50,on_time,415.0,60.0,6,30000.0,18000.0,1.225,1
40000.0,44000.0,30,False,Savings,3.3204118,6.5787306,First Bank,Permanent,36-50,on_time,413.0,60.0,12,40000.0,21818.0,1.1466666666666667,1
10000.0,11500.0,15,False,Other,3.2975096,6.7024313,Access Bank,Self-Employed,36-50,on_time,404.0,60.0,7,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Other,3.3258281,6.7009061,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,3.3081526,6.5047279,FCMB,unknown,36-50,late,418.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Other,3.4271583,6.4358009,Skye Bank,Permanent,36-50,late,405.0,60.0,10,30000.0,18333.0,1.225,1
10000.0,13000.0,30,True,Savings,7.9306371,4.6369142,First Bank,Permanent,36-50,late,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Savings,8.5484473,7.7412509,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,4.493658,8.4713691,GT Bank,Permanent,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,4.574915,8.468855,GT Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,7.448855,10.5649567,GT Bank,Permanent,36-50,on_time,424.0,60.0,2,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,8.8840125,9.8849631,FCMB,Permanent,36-50,on_time,416.0,60.0,9,30000.0,20000.0,1.095,1
10000.0,13000.0,30,True,Savings,3.3396787,6.5337961,GT Bank,Permanent,36-50,late,406.0,60.0,3,10000.0,10000.0,1.15,0
10000.0,13000.0,30,True,Savings,7.3746954,10.6102712,UBA,Permanent,36-50,on_time,423.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3009699,6.5666867,First Bank,unknown,51-65,late,410.0,60.0,5,10000.0,10000.0,1.3,1
10000.0,11500.0,15,False,Other,3.2371513,6.5487811,GT Bank,Self-Employed,36-50,on_time,416.0,60.0,3,10000.0,10000.0,1.15,1
10000.0,11500.0,15,False,Savings,7.4994137,5.5344747,First Bank,Permanent,36-50,on_time,410.0,60.0,7,10000.0,10000.0,1.15,1
10000.0,13000.0,30,False,Other,3.513139,6.437825,GT Bank,Permanent,36-50,late,411.0,60.0,8,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.9552659,6.8403499,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,13000.0,30,True,Savings,3.8597555,7.3836649,Access Bank,Permanent,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,7.065474,4.8583511,Stanbic IBTC,Permanent,51-65,on_time,421.0,60.0,4,20000.0,13333.0,1.3,1
40000.0,48000.0,60,False,Other,4.481963,8.7206777,GT Bank,Self-Employed,36-50,late,418.0,60.0,9,40000.0,25000.0,1.3,1
40000.0,48000.0,60,False,Other,3.9064279,7.443816,UBA,Student,36-50,on_time,418.0,60.0,10,40000.0,21111.0,1.3,1
10000.0,11500.0,15,False,Savings,7.0506844,4.8408025,GT Bank,Permanent,36-50,on_time,418.0,61.0,2,10000.0,10000.0,1.15,1
10000.0,11500.0,15,True,Savings,7.4931076,9.0585917,GT Bank,Permanent,36-50,on_time,430.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3242545,6.5109293,Diamond Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
15000.0,18375.0,30,False,Savings,-7.2394455,54.998841,GT Bank,Permanent,36-50,on_time,418.0,60.0,7,10000.0,10000.0,1.3,1
20000.0,22250.0,15,False,Savings,3.4703342,6.4433195,UBA,unknown,36-50,on_time,414.0,60.0,5,20000.0,12500.0,1.1125,1
10000.0,13000.0,30,False,Savings,3.376556,6.5322733,Access Bank,Permanent,26-35,late,416.0,61.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Other,3.357822,6.4949086,First Bank,Permanent,36-50,on_time,419.0,60.0,6,20000.0,12000.0,1.3,1
20000.0,24500.0,30,True,Savings,7.9016168,5.0482687,GT Bank,unknown,36-50,on_time,418.0,60.0,5,20000.0,12500.0,1.15,1
40000.0,44000.0,30,False,Other,3.4831343,6.4330438,GT Bank,Permanent,36-50,on_time,414.0,60.0,12,40000.0,27273.0,1.15,1
10000.0,11500.0,15,False,Savings,3.3244938,7.1383391,GT Bank,Permanent,36-50,on_time,416.0,60.0,3,10000.0,10000.0,1.15,1
20000.0,24500.0,30,False,Other,3.3639364,6.6416459,GT Bank,Self-Employed,36-50,on_time,420.0,60.0,5,20000.0,15000.0,1.3,1
20000.0,22250.0,15,False,Savings,3.3063181,6.484759,UBA,unknown,36-50,late,414.0,60.0,5,20000.0,12500.0,1.1125,0
10000.0,13000.0,30,False,Savings,7.4717771,9.0296347,Zenith Bank,Permanent,26-35,late,416.0,61.0,2,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.3858721,6.6154703,Zenith Bank,Permanent,36-50,on_time,422.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,11000.0,30,False,Other,5.2147603,7.2635807,First Bank,Self-Employed,36-50,on_time,415.0,60.0,11,30000.0,18500.0,1.19,1
20000.0,24500.0,30,False,Savings,7.4257301,9.0034268,Access Bank,Permanent,36-50,on_time,425.0,60.0,3,10000.0,10000.0,1.3,1
10000.0,13000.0,30,False,Savings,3.2899607,6.6434218,GT Bank,Permanent,26-35,on_time,424.0,61.0,2,10000.0,10000.0,1.3,1
20000.0,24500.0,30,False,Savings,3.3084765,6.6640516,GT Bank,Permanent,36-50,late,406.0,60.0,4,10000.0,10000.0,1.15,0
30000.0,34500.0,30,False,Savings,3.0015245,6.8989986,GT Bank,Permanent,36-50,on_time,419.0,60.0,7,20000.0,15000.0,1.225,1
10000.0,11500.0,15,False,Savings,7.5002227,9.0583068,Zenith Bank,Permanent,36-50,late,412.0,60.0,4,20000.0,13333.0,1.225,1
10000.0,13000.0,30,True,Savings,3.4853446,6.6470949,First Bank,Permanent,36-50,late,426.0,60.0,3,10000.0,10000.0,1.3,1
30000.0,34500.0,30,False,Savings,6.3177889,5.0346331,FCMB,Permanent,36-50,on_time,419.0,61.0,9,30000.0,13750.0,1.3,1
10000.0,13000.0,30,False,Savings,5.6108072,6.2953705,GT Bank,unknown,36-50,on_time,424.0,61.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,7.6163355,12.9997831,First Bank,Student,26-35,on_time,411.0,60.0,6,20000.0,12000.0,1.15,1
30000.0,34500.0,30,False,Other,3.3903861,6.6010508,GT Bank,Self-Employed,36-50,late,409.0,60.0,12,30000.0,21364.0,1.075,1
30000.0,34500.0,30,False,Savings,3.2648063,6.5979106,Access Bank,Permanent,36-50,late,419.0,60.0,8,30000.0,17143.0,1.19,1
10000.0,13000.0,30,False,Savings,7.8819306,8.8536729,UBA,unknown,36-50,late,402.0,60.0,2,10000.0,10000.0,1.3,0
10000.0,13000.0,30,False,Savings,3.3286609,6.7038913,Diamond Bank,Permanent,26-35,on_time,418.0,61.0,2,10000.0,10000.0,1.15,0
10000.0,13000.0,30,False,Savings,3.336857,6.5187287,UBA,Permanent,36-50,late,430.0,60.0,2,10000.0,10000.0,1.3,0
20000.0,24500.0,30,False,Savings,3.9328862,7.4150444,Zenith Bank,Permanent,36-50,late,404.0,60.0,8,20000.0,11429.0,1.15,0
10000.0,13000.0,30,False,Other,3.3544779,6.554676,Standard Chartered,Permanent,51-65,late,408.0,354.0,3,10000.0,10000.0,1.15,0
40000.0,48000.0,60,False,Other,4.6184045,8.4870216,GT Bank,Permanent,26-35,late,413.0,60.0,9,40000.0,22500.0,1.225,0
20000.0,24500.0,30,False,Savings,3.4007935,6.6393427,GT Bank,Permanent,36-50,late,403.0,60.0,8,20000.0,14286.0,1.15,1
